Customer_ID,Age,Gender,City,Marital_Status,Education,Occupation,Income,Preferred_Language,Preferred_Channel,Preferred_Time
HL00893,34,Male,Kingston upon Hull,Separated,Master's Degree,Doctor,143328.72,English,Email,Morning
HL00894,54,Female,Manchester,Married,Bachelor's Degree,Lawyer,55314.648,Urdu,Phone,Afternoon
HL00895,45,Male,Manchester,Divorced,Master's Degree,Manager,92465.232,English,Email,Morning
HL00896,50,Female,London,Married,Doctorate,Teacher,66217.104,English,Phone,Morning
HL00897,39,Female,Edinburgh,Married,Bachelor's Degree,Entrepreneur,62850.912,English,In-Person Meeting,Afternoon
HL00898,32,Male,London,Widowed,High School Diploma,Artist,61158.324,Chinese,Email,Morning
HL00899,24,Male,Nottingham,Divorced,High School Diploma,Doctor,21230.652,Chinese,Email,Evening
HL00900,53,Female,Leeds,Single,Master's Degree,Doctor,129914.64,English,Email,Afternoon
HL00901,49,Female,London,Married,Doctorate,Manager,41000.712,English,Phone,Evening
HL00902,40,Male,Manchester,Divorced,Associate Degree,Engineer,70346.484,English,Email,Afternoon
HL00903,40,Female,Leicester,Married,Bachelor's Degree,Nurse,52638.672,English,Mail,Afternoon
HL00904,24,Male,Leicester,Single,Master's Degree,Manager,86811.18,Spanish,Email,Morning
HL00905,33,Male,Manchester,Married,Master's Degree,Doctor,30294.216,English,Email,Weekends
HL00906,46,Male,Coventry,Married,Bachelor's Degree,Salesperson,68157.072,English,Text,Afternoon
HL00907,20,Male,Manchester,Single,Doctorate,Manager,21462.312,English,Text,Anytime
HL00908,50,Male,Manchester,Single,Doctorate,Manager,88110.828,English,Email,Morning
HL00909,23,Male,Manchester,Single,Master's Degree,Lawyer,36279.06,English,Email,Evening
HL00910,47,Male,London,Separated,Doctorate,Lawyer,95016.744,English,In-Person Meeting,Morning
HL00911,54,Male,Manchester,Widowed,Associate Degree,Engineer,49305.228,English,Email,Evening
HL00912,37,Female,Nottingham,Separated,Doctorate,Lawyer,141530.88,English,Email,Anytime
HL00913,27,Male,Manchester,Single,Bachelor's Degree,Teacher,21973.956,English,Text,Evening
HL00914,46,Male,Newcastle upon Tyne,Divorced,Master's Degree,Doctor,159036.96,English,In-Person Meeting,Morning
HL00915,20,Female,Edinburgh,Single,High School Diploma,Nurse,24328.008,English,Phone,Anytime
HL00916,38,Male,Liverpool,Single,Doctorate,Salesperson,105878.424,Urdu,Text,Evening
HL00917,34,Female,Newcastle upon Tyne,Single,Doctorate,Lawyer,108030.432,French,Email,Morning
HL00918,42,Male,Sheffield,Single,Doctorate,Entrepreneur,91607.052,Urdu,Phone,Morning
HL00919,54,Female,Sheffield,Widowed,Master's Degree,Doctor,60994.224,English,Email,Afternoon
HL00920,48,Female,Liverpool,Divorced,Bachelor's Degree,Manager,126914.28,Arabic,Email,Evening
HL00921,41,Female,Birmingham,Married,Associate Degree,Salesperson,60901.884,English,Phone,Afternoon
HL00922,42,Male,Liverpool,Married,Master's Degree,Teacher,101826.972,English,Phone,Anytime
HL00923,61,Female,Glasgow,Widowed,Doctorate,Doctor,47314.212,English,Email,Afternoon
HL00924,36,Female,Glasgow,Married,Associate Degree,Salesperson,68948.4,English,In-Person Meeting,Afternoon
HL00925,63,Male,Bradford,Separated,Doctorate,Lawyer,83305.896,English,Text,Morning
HL00926,37,Male,Manchester,Single,Doctorate,Artist,78615.78,Chinese,Phone,Evening
HL00927,38,Female,Manchester,Divorced,Bachelor's Degree,Nurse,76197.48,Arabic,Email,Evening
HL00928,55,Male,Birmingham,Widowed,Master's Degree,Manager,67132.152,English,Mail,Evening
HL00929,47,Female,Sheffield,Divorced,Doctorate,Engineer,103946.148,French,In-Person Meeting,Anytime
HL00930,54,Male,Liverpool,Divorced,Bachelor's Degree,Engineer,104281.884,Romanian,Email,Afternoon
HL00931,35,Female,Manchester,Divorced,Master's Degree,Manager,76877.676,Spanish,Text,Morning
HL00932,33,Male,Liverpool,Married,Bachelor's Degree,Entrepreneur,61105.956,English,Email,Afternoon
HL00933,42,Male,Belfast,Divorced,Doctorate,Artist,97842.468,English,Email,Afternoon
HL00934,23,Female,London,Single,Doctorate,Artist,101856.36,English,Text,Evening
HL00935,52,Female,Birmingham,Married,High School Diploma,Lawyer,58897.164,English,In-Person Meeting,Afternoon
HL00936,24,Female,Leeds,Single,Master's Degree,Salesperson,32664.168,English,Text,Evening
HL00937,35,Male,London,Single,Doctorate,Engineer,95807.7,English,Email,Afternoon
HL00938,48,Female,Birmingham,Married,Bachelor's Degree,Lawyer,59970.9,Urdu,Email,Afternoon
HL00939,52,Female,Liverpool,Widowed,Doctorate,Salesperson,54583.488,Spanish,In-Person Meeting,Afternoon
HL00940,35,Female,London,Divorced,Bachelor's Degree,Nurse,85699.38,English,Email,Morning
HL00941,56,Female,London,Married,High School Diploma,Salesperson,57739.56,Panjabi,Email,Morning
HL00942,32,Male,Cardiff,Separated,Master's Degree,Manager,91506.228,English,In-Person Meeting,Afternoon
HL00943,35,Female,Liverpool,Single,High School Diploma,Artist,107692.884,English,In-Person Meeting,Evening
HL00944,28,Male,Sheffield,Single,Bachelor's Degree,Lawyer,100426.992,French,In-Person Meeting,Morning
HL00945,45,Female,Glasgow,Separated,Master's Degree,Salesperson,75654.708,English,Email,Morning
HL00946,20,Male,London,Single,Associate Degree,Entrepreneur,18508.356,English,Text,Evening
HL00947,36,Male,Liverpool,Divorced,Master's Degree,Artist,22038.612,English,Text,Anytime
HL00948,36,Male,Bristol,Single,Master's Degree,Salesperson,53365.368,Spanish,Text,Morning
HL00949,26,Female,Sheffield,Married,High School Diploma,Teacher,21657.6,English,Text,Evening
HL00950,46,Female,Birmingham,Married,Doctorate,Salesperson,50920.764,English,Mail,Afternoon
HL00951,36,Female,Bradford,Single,High School Diploma,Doctor,112605.72,English,Email,Afternoon
HL00952,23,Male,London,Single,Associate Degree,Manager,114111.96,English,Mail,Morning
HL00953,32,Female,Liverpool,Single,Master's Degree,Nurse,19824.132,English,In-Person Meeting,Afternoon
HL00954,37,Female,London,Married,Bachelor's Degree,Nurse,68160.552,English,Mail,Evening
HL00955,31,Female,Glasgow,Divorced,Master's Degree,Doctor,85746.48,English,Email,Morning
HL00956,60,Female,Bristol,Widowed,Bachelor's Degree,Teacher,64215.936,English,Email,Afternoon
HL00957,25,Female,London,Married,Master's Degree,Entrepreneur,17001.36,English,Phone,Evening
HL00958,21,Male,Southampton,Married,Bachelor's Degree,Manager,12475.908,English,In-Person Meeting,Anytime
HL00959,32,Male,Bristol,Single,Bachelor's Degree,Entrepreneur,26480.04,English,Text,Evening
HL00960,53,Female,Sheffield,Married,Doctorate,Teacher,52801.26,English,Email,Afternoon
HL00961,61,Male,Leicester,Married,Associate Degree,Teacher,43880.676,English,Email,Evening
HL00962,31,Female,Liverpool,Single,High School Diploma,Manager,22656.996,English,Email,Evening
HL00963,20,Male,Nottingham,Single,Doctorate,Artist,29208.084,Chinese,Email,Afternoon
HL00964,21,Female,Sheffield,Married,High School Diploma,Salesperson,21494.1,English,Text,Afternoon
HL00965,31,Male,Manchester,Single,Bachelor's Degree,Doctor,119995.956,English,In-Person Meeting,Morning
HL00966,19,Female,Cardiff,Married,Associate Degree,Manager,26341.524,English,Email,Evening
HL00967,40,Male,Leeds,Single,High School Diploma,Salesperson,95945.148,English,In-Person Meeting,Morning
HL00968,56,Female,Manchester,Widowed,Master's Degree,Manager,76986.912,Panjabi,Phone,Afternoon
HL00969,47,Male,Nottingham,Divorced,Bachelor's Degree,Artist,115059.744,English,Email,Evening
HL00970,23,Male,London,Single,Master's Degree,Entrepreneur,12703.404,English,Mail,Morning
HL00971,23,Female,London,Separated,Master's Degree,Doctor,55943.208,English,Text,Morning
HL00972,31,Male,Liverpool,Separated,Doctorate,Manager,65732.1,English,Phone,Afternoon
HL00973,29,Female,Birmingham,Married,High School Diploma,Manager,23570.316,English,Email,Anytime
HL00974,20,Male,Birmingham,Single,High School Diploma,Entrepreneur,23019.792,English,Text,Anytime
HL00975,37,Male,Bristol,Separated,Master's Degree,Lawyer,57084.984,Panjabi,Email,Afternoon
HL00976,60,Female,London,Married,Bachelor's Degree,Doctor,61991.052,English,Phone,Evening
HL00977,43,Female,Glasgow,Married,Doctorate,Artist,70553.22,English,Phone,Afternoon
HL00978,45,Male,Bristol,Divorced,Bachelor's Degree,Manager,53801.988,English,Email,Morning
HL00979,39,Female,Leeds,Single,Master's Degree,Engineer,110390.196,English,Email,Morning
HL00980,25,Female,Leicester,Single,Master's Degree,Engineer,27445.32,English,Text,Anytime
HL00981,53,Female,Sheffield,Married,Associate Degree,Artist,57908.424,English,Phone,Evening
HL00982,77,Female,Manchester,Married,Associate Degree,Teacher,59644.776,Chinese,Phone,Afternoon
HL00983,24,Female,London,Single,Bachelor's Degree,Entrepreneur,22856.292,English,Text,Afternoon
HL00984,20,Male,Edinburgh,Married,Master's Degree,Doctor,18235.368,English,Phone,Anytime
HL00985,34,Female,Portsmouth,Divorced,Master's Degree,Lawyer,23451.408,Romanian,Phone,Evening
HL00986,22,Male,London,Single,Associate Degree,Manager,21897.432,English,Text,Evening
HL00987,20,Male,Coventry,Divorced,Bachelor's Degree,Nurse,22521.252,English,Email,Evening
HL00988,27,Female,Liverpool,Single,Master's Degree,Lawyer,18990.12,English,Text,Weekends
HL00989,44,Female,Edinburgh,Divorced,Doctorate,Nurse,153631.32,English,Email,Evening
HL00990,47,Male,Stoke-on-Trent,Widowed,Bachelor's Degree,Manager,83762.472,English,Email,Morning
HL00991,50,Male,Glasgow,Separated,Associate Degree,Lawyer,65963.844,English,Email,Anytime
HL00992,44,Male,London,Divorced,Bachelor's Degree,Engineer,121118.76,Panjabi,Phone,Morning
HL00993,26,Male,Birmingham,Single,Bachelor's Degree,Engineer,25921.74,French,Text,Evening
HL00994,47,Male,Manchester,Divorced,Master's Degree,Lawyer,91500.024,French,Phone,Morning
HL00995,25,Female,Leicester,Married,Associate Degree,Teacher,19910.52,English,Text,Evening
HL00996,45,Female,Manchester,Married,Master's Degree,Entrepreneur,66437.976,English,In-Person Meeting,Evening
HL00997,20,Male,Coventry,Single,High School Diploma,Salesperson,20722.092,English,Text,Anytime
HL00998,26,Female,Manchester,Single,Master's Degree,Teacher,23995.452,English,Email,Evening
HL00999,20,Male,London,Married,Associate Degree,Nurse,18062.796,French,Email,Evening
HL01000,20,Female,Manchester,Single,Associate Degree,Doctor,26971.128,Panjabi,Mail,Evening
HL01001,45,Female,Edinburgh,Widowed,High School Diploma,Entrepreneur,63849.66,English,Phone,Afternoon
HL01002,51,Male,Leicester,Single,Doctorate,Manager,112912.956,English,In-Person Meeting,Anytime
HL01003,50,Female,Cardiff,Single,Master's Degree,Manager,93784.932,English,Phone,Afternoon
HL01004,62,Female,Birmingham,Married,Bachelor's Degree,Entrepreneur,65674.704,English,Email,Afternoon
HL01005,54,Male,London,Widowed,Bachelor's Degree,Artist,58577.748,English,Mail,Evening
HL01006,40,Male,London,Divorced,Bachelor's Degree,Manager,97720.716,English,Phone,Weekends
HL01007,53,Male,Bradford,Married,Bachelor's Degree,Artist,69452.676,English,Phone,Afternoon
HL01008,55,Male,Manchester,Separated,Doctorate,Manager,62097.06,French,In-Person Meeting,Morning
HL01009,64,Male,London,Widowed,Associate Degree,Salesperson,59277.96,English,Email,Afternoon
HL01010,36,Male,Manchester,Married,Master's Degree,Engineer,17702.844,Urdu,Text,Anytime
HL01011,32,Male,Bristol,Single,Associate Degree,Manager,25757.304,English,Text,Afternoon
HL01012,26,Female,Kingston upon Hull,Single,Associate Degree,Teacher,18753.804,English,Text,Morning
HL01013,29,Female,Liverpool,Single,Doctorate,Salesperson,25996.08,English,Text,Evening
HL01014,41,Male,Edinburgh,Divorced,Bachelor's Degree,Engineer,122622.12,English,Email,Afternoon
HL01015,60,Female,Birmingham,Widowed,Bachelor's Degree,Engineer,64753.128,English,In-Person Meeting,Afternoon
HL01016,35,Female,Birmingham,Single,High School Diploma,Doctor,130576.44,English,Mail,Afternoon
HL01017,41,Male,Birmingham,Single,Master's Degree,Lawyer,73460.412,Panjabi,Email,Evening
HL01018,68,Male,Leicester,Married,Master's Degree,Entrepreneur,45357.996,Spanish,Phone,Weekends
HL01019,58,Female,Manchester,Widowed,Associate Degree,Nurse,54079.656,English,In-Person Meeting,Anytime
HL01020,26,Male,Liverpool,Divorced,Master's Degree,Manager,111723.816,French,In-Person Meeting,Evening
HL01021,50,Male,Manchester,Widowed,Master's Degree,Salesperson,54640.776,English,Mail,Afternoon
HL01022,41,Male,Manchester,Divorced,Associate Degree,Lawyer,108920.304,Urdu,Email,Afternoon
HL01023,53,Male,Birmingham,Separated,Associate Degree,Salesperson,67272.06,English,Mail,Afternoon
HL01024,39,Female,Leicester,Single,Master's Degree,Teacher,27700.848,English,Text,Morning
HL01025,22,Female,Bradford,Single,Master's Degree,Manager,19673.16,French,Text,Weekends
HL01026,53,Female,London,Married,High School Diploma,Manager,53885.112,Romanian,Text,Afternoon
HL01027,56,Male,Southampton,Divorced,Bachelor's Degree,Lawyer,68948.94,English,Email,Morning
HL01028,50,Female,Manchester,Married,Associate Degree,Artist,73171.704,English,In-Person Meeting,Anytime
HL01029,29,Female,Birmingham,Single,Associate Degree,Nurse,20986.668,Urdu,In-Person Meeting,Evening
HL01030,55,Male,Bradford,Widowed,Bachelor's Degree,Artist,61211.652,English,In-Person Meeting,Evening
HL01031,51,Female,Manchester,Single,Master's Degree,Lawyer,98094.144,English,Email,Morning
HL01032,32,Female,Manchester,Married,Bachelor's Degree,Manager,23581.692,English,In-Person Meeting,Evening
HL01033,22,Female,Sheffield,Single,High School Diploma,Nurse,31295.532,English,Text,Evening
HL01034,62,Male,Bristol,Single,Bachelor's Degree,Engineer,83009.088,English,Email,Anytime
HL01035,34,Female,Glasgow,Single,Associate Degree,Lawyer,16612.956,English,Text,Anytime
HL01036,58,Female,London,Married,Bachelor's Degree,Salesperson,44430.732,English,Phone,Weekends
HL01037,26,Male,Leeds,Separated,Master's Degree,Entrepreneur,23321.388,English,Text,Evening
HL01038,51,Female,Cardiff,Widowed,Master's Degree,Nurse,64548.996,English,Phone,Morning
HL01039,28,Female,Glasgow,Married,Bachelor's Degree,Artist,73886.748,English,Phone,Afternoon
HL01040,21,Male,Leicester,Single,Master's Degree,Entrepreneur,10816.4496,English,Text,Afternoon
HL01041,26,Female,Liverpool,Single,High School Diploma,Nurse,20307.732,English,Text,Anytime
HL01042,41,Male,Birmingham,Single,Associate Degree,Lawyer,86670.708,French,Email,Afternoon
HL01043,42,Male,Leeds,Divorced,Master's Degree,Lawyer,108916.896,English,Phone,Morning
HL01044,38,Female,Edinburgh,Single,Bachelor's Degree,Artist,122209.92,English,Email,Afternoon
HL01045,24,Male,Birmingham,Married,Bachelor's Degree,Teacher,14802.444,English,In-Person Meeting,Anytime
HL01046,71,Female,Manchester,Married,Master's Degree,Lawyer,60327.552,English,Email,Afternoon
HL01047,23,Male,London,Married,Associate Degree,Artist,24809.484,Panjabi,Text,Morning
HL01048,48,Male,Birmingham,Divorced,Bachelor's Degree,Manager,98154.132,English,In-Person Meeting,Morning
HL01049,32,Male,Leeds,Separated,Doctorate,Teacher,120480.24,Arabic,Email,Evening
HL01050,37,Male,Manchester,Divorced,Bachelor's Degree,Nurse,112023.936,English,Email,Morning
HL01051,60,Female,Belfast,Married,High School Diploma,Nurse,47876.196,Spanish,Email,Afternoon
HL01052,44,Female,Sheffield,Widowed,Bachelor's Degree,Teacher,44798.892,English,Phone,Evening
HL01053,33,Female,Bristol,Separated,Master's Degree,Entrepreneur,26038.272,French,Email,Evening
HL01054,23,Male,Portsmouth,Single,Bachelor's Degree,Manager,20977.848,French,Text,Evening
HL01055,28,Female,London,Divorced,Master's Degree,Salesperson,22951.872,French,Text,Morning
HL01056,46,Male,Sheffield,Married,Master's Degree,Lawyer,59410.68,English,Phone,Morning
HL01057,26,Female,Glasgow,Single,Master's Degree,Engineer,23698.044,English,Email,Evening
HL01058,30,Male,Kingston upon Hull,Single,Associate Degree,Manager,23159.208,Urdu,Email,Morning
HL01059,27,Female,Birmingham,Married,Master's Degree,Entrepreneur,19717.212,English,Email,Afternoon
HL01060,37,Female,Leeds,Married,Master's Degree,Manager,17032.152,Spanish,Text,Morning
HL01061,25,Male,Birmingham,Single,Bachelor's Degree,Artist,19966.476,English,Mail,Weekends
HL01062,53,Female,Manchester,Divorced,Associate Degree,Manager,102003.492,Chinese,Email,Afternoon
HL01063,29,Female,London,Single,High School Diploma,Doctor,22270.788,Portuguese,Text,Evening
HL01064,19,Female,Coventry,Married,Master's Degree,Doctor,23391.396,Chinese,Mail,Afternoon
HL01065,53,Male,Cardiff,Widowed,Bachelor's Degree,Manager,74283.204,Spanish,In-Person Meeting,Evening
HL01066,26,Female,Belfast,Single,Doctorate,Teacher,24901.068,English,Email,Weekends
HL01067,33,Male,Liverpool,Single,Associate Degree,Artist,109297.776,English,Email,Morning
HL01068,42,Male,Belfast,Separated,Master's Degree,Salesperson,99161.316,English,In-Person Meeting,Morning
HL01069,25,Male,London,Single,Bachelor's Degree,Salesperson,29032.512,English,Email,Evening
HL01070,69,Male,Sheffield,Widowed,Bachelor's Degree,Nurse,57614.712,English,In-Person Meeting,Weekends
HL01071,33,Male,Birmingham,Single,Bachelor's Degree,Doctor,104022.12,Spanish,Email,Evening
HL01072,20,Male,Birmingham,Divorced,Associate Degree,Teacher,28843.788,English,Email,Afternoon
HL01073,26,Female,London,Married,Bachelor's Degree,Nurse,15876.384,English,Text,Evening
HL01074,48,Female,Birmingham,Divorced,Associate Degree,Lawyer,105136.068,Portuguese,Phone,Afternoon
HL01075,47,Female,Liverpool,Widowed,High School Diploma,Engineer,59488.548,Portuguese,Email,Weekends
HL01076,29,Male,Leeds,Married,Bachelor's Degree,Engineer,29826.876,English,Email,Morning
HL01077,28,Female,Edinburgh,Divorced,High School Diploma,Artist,31626.912,Chinese,Phone,Anytime
HL01078,56,Female,Nottingham,Widowed,Associate Degree,Nurse,56656.284,Portuguese,Email,Afternoon
HL01079,23,Female,London,Single,High School Diploma,Lawyer,18624.924,English,Email,Anytime
HL01080,35,Female,Bradford,Married,Associate Degree,Entrepreneur,75863.1,French,Email,Afternoon
HL01081,32,Male,London,Single,Associate Degree,Manager,154313.04,English,Phone,Morning
HL01082,54,Male,Leeds,Widowed,High School Diploma,Salesperson,75992.892,Spanish,Email,Anytime
HL01083,43,Male,London,Single,Master's Degree,Artist,144831.36,English,Email,Morning
HL01084,23,Female,London,Married,Bachelor's Degree,Teacher,76360.056,English,Text,Evening
