Policy_ID,Customer_ID,Product_ID,Purchase_Date,Premium,Coverage
P000508,HL00508,POL200011,5/20/2023,6409.32028,1033152.361
P000509,HL00509,POL200009,3/6/2021,5411.590164,1004319.105
P000513,HL00513,POL200017,5/22/2022,6399.545746,981149.4073
P000518,HL00518,POL200015,9/10/2022,6546.164975,995157.8351
P000520,HL00520,POL200003,6/8/2023,7983.132805,1015742.266
P000522,HL00522,POL200009,11/9/2020,7910.591447,1037104.345
P000527,HL00527,POL200010,2/22/2024,4450.128828,1016895.905
P000533,HL00533,POL200006,9/21/2022,7078.388935,974167.2563
P000534,HL00534,POL200009,1/22/2023,4070.033078,964442.809
P000536,HL00536,POL200018,3/26/2022,5269.665945,1002586.897
P000541,HL00541,POL200002,2/22/2023,5913.048734,986451.7048
P000543,HL00543,POL200011,7/11/2021,7163.241172,1035486.523
P000547,HL00547,POL200008,9/9/2023,7319.146641,1014141.744
P000549,HL00549,POL200011,1/23/2021,5911.520826,1000079.487
P000551,HL00551,POL200015,10/12/2022,5889.404758,990728.7786
P000553,HL00553,POL200005,10/3/2021,4935.677369,997382.2864
P000555,HL00555,POL200010,11/25/2021,5409.81097,1025989.163
P000557,HL00557,POL200008,3/28/2021,7517.569747,1021307.369
P000560,HL00560,POL200009,10/17/2021,4888.49659,1023097.286
P000567,HL00567,POL200006,2/5/2021,6974.652922,1000830.901
P000568,HL00568,POL200018,2/17/2021,7012.671842,962879.3239
P000574,HL00574,POL200018,2/21/2022,5966.097773,1009621.918
P000577,HL00577,POL200008,1/16/2023,6280.586027,962224.942
P000582,HL00582,POL200011,3/29/2023,7136.145197,1022347.719
P000585,HL00585,POL200009,11/5/2022,7974.346847,994753.0672
P000588,HL00588,POL200011,1/11/2022,8110.757286,1011538.06
P000589,HL00589,POL200006,7/5/2022,7356.151826,974056.9897
P000597,HL00597,POL200001,12/6/2020,5682.970886,1005925.883
P000598,HL00598,POL200000,7/18/2023,6751.51713,982863.0772
P000599,HL00599,POL200000,6/9/2023,7911.812796,997010.921
P000601,HL00601,POL200000,10/6/2022,9022.760345,1016440.07
P000603,HL00603,POL200008,5/25/2023,5608.463369,1026401.918
P000604,HL00604,POL200007,10/16/2023,6420.598849,964461.977
P000607,HL00607,POL200005,2/13/2022,6553.37606,1005450.083
P000612,HL00612,POL200012,10/9/2023,7281.373813,975156.3909
P000614,HL00614,POL200008,1/9/2023,3941.273358,959663.7222
P000619,HL00619,POL200016,1/22/2024,8183.657997,999643.8503
P000621,HL00621,POL200009,5/3/2023,7978.794716,1019045.6
P000624,HL00624,POL200006,3/25/2021,7622.472467,982423.9476
P000625,HL00625,POL200002,9/20/2021,8482.075669,1023589.704
P000626,HL00626,POL200009,9/29/2022,4457.340098,987726.228
P000627,HL00627,POL200015,11/14/2023,7911.822421,966129.6955
P000628,HL00628,POL200008,9/10/2023,9198.63615,1029723.15
P000633,HL00633,POL200002,10/31/2022,5708.726477,1014265.242
P000634,HL00634,POL200011,3/11/2024,6207.0172,992874.2986
P000639,HL00639,POL200006,11/23/2022,5700.16565,987387.2476
P000642,HL00642,POL200005,3/7/2019,4882.809664,1034040.974
P000645,HL00645,POL200001,1/25/2023,5926.519278,992078.7035
P000653,HL00653,POL200007,1/14/2023,6493.320668,999949.6072
P000654,HL00654,POL200011,12/16/2021,7417.051548,1005719.902
P000656,HL00656,POL200009,1/26/2021,5142.7704,1014683.218
P000657,HL00657,POL200001,10/1/2023,6221.054246,984335.4291
P000659,HL00659,POL200006,6/12/2023,6649.823428,1012082.662
P000660,HL00660,POL200011,1/1/2024,7755.769466,1016869.085
P000661,HL00661,POL200018,12/12/2020,6931.148594,1004694.412
P000662,HL00662,POL200018,8/31/2021,7181.605808,980480.6719
P000666,HL00666,POL200012,12/27/2023,6911.561339,986305.057
P000669,HL00669,POL200008,3/26/2021,7764.688575,980593.1556
P000677,HL00677,POL200005,10/18/2020,7468.643176,1015466.576
P000685,HL00685,POL200001,10/6/2023,9414.524033,975451.1138
P000686,HL00686,POL200004,7/29/2022,9244.202559,1031685.191
P000687,HL00687,POL200008,8/11/2021,7620.534386,1024849.51
P000690,HL00690,POL200002,4/24/2022,8310.504367,963364.0682
P000697,HL00697,POL200008,3/23/2022,7480.607159,959538.2613
P000699,HL00699,POL200012,7/11/2021,9200.083746,1047478.205
P000704,HL00704,POL200007,5/19/2022,5699.50377,1026789.102
P000705,HL00705,POL200009,2/5/2021,6843.596694,989272.7769
P000706,HL00706,POL200015,2/18/2015,6935.416112,1019456.671
P000711,HL00711,POL200007,11/21/2023,8480.420729,1005820.913
P000713,HL00713,POL200006,4/5/2021,5015.890375,991159.5194
P000715,HL00715,POL200004,2/12/2021,6695.325923,1034702.109
P000716,HL00716,POL200009,12/14/2020,9248.889199,994424.4362
P000721,HL00721,POL200008,1/7/2024,6356.10831,1038676.173
P000722,HL00722,POL200009,3/27/2021,6308.615015,1000966.496
P000723,HL00723,POL200011,10/11/2023,7006.230668,992409.6337
P000724,HL00724,POL200012,1/14/2024,7328.369719,993745.7324
P000729,HL00729,POL200003,12/18/2022,6274.679079,995506.8708
P000731,HL00731,POL200012,10/11/2020,10012.99863,980568.8364
P000732,HL00732,POL200008,3/18/2024,8772.928881,1023929.891
P000735,HL00735,POL200006,11/16/2023,8836.238025,965386.1179
P000737,HL00737,POL200009,4/17/2021,4822.68248,1015723.237
P000739,HL00739,POL200008,7/22/2021,5249.357646,1036466.469
P000740,HL00740,POL200002,8/1/2022,7175.26237,994490.4738
P000741,HL00741,POL200006,11/2/2022,6857.652619,994090.434
P000742,HL00742,POL200000,12/8/2021,6197.795231,980341.8766
P000743,HL00743,POL200011,9/2/2022,7675.145367,978902.1719
P000747,HL00747,POL200009,10/23/2023,6187.017495,1028239.981
P000750,HL00750,POL200006,2/16/2023,8422.730694,997758.0452
P000753,HL00753,POL200011,4/27/2023,6413.051236,995904.1169
P000756,HL00756,POL200009,5/28/2022,6307.733824,971970.8816
P000763,HL00763,POL200003,12/6/2021,9270.207628,1000430.008
P000764,HL00764,POL200011,2/9/2024,5914.543395,1029445.473
P000766,HL00766,POL200004,8/21/2023,6216.88021,978666.4796
P000767,HL00767,POL200006,11/2/2020,8088.683761,989728.4779
P000768,HL00768,POL200012,2/24/2024,6716.175679,1004376.082
P000769,HL00769,POL200011,12/31/2018,6510.709661,954791.4624
P000770,HL00770,POL200003,1/30/2024,7575.978877,1018428.962
P000774,HL00774,POL200004,3/4/2021,4894.845453,1019321.622
P000780,HL00780,POL200009,1/25/2024,5167.113399,963743.8313
P000781,HL00781,POL200001,3/13/2022,6743.834583,1010100.613
P000785,HL00785,POL200005,9/18/2022,6879.240027,1025866.839
P000787,HL00787,POL200005,11/28/2020,7943.809552,984987.4878
P000789,HL00789,POL200005,12/18/2020,7642.310028,968147.8077
P000790,HL00790,POL200006,2/19/2021,4885.823035,978971.584
P000791,HL00791,POL200008,1/20/2023,7140.249779,1004605.531
P000794,HL00794,POL200009,2/15/2021,5846.238315,1029545.421
P000795,HL00795,POL200012,11/6/2021,5000.515272,977599.0767
P000802,HL00802,POL200006,10/18/2023,7050.775788,996577.6824
P000803,HL00803,POL200004,9/22/2020,6942.292495,994817.9423
P000812,HL00812,POL200009,2/1/2024,8608.868218,1009887.943
P000813,HL00813,POL200012,5/6/2022,7973.288993,980092.6025
P000814,HL00814,POL200005,7/12/2021,5534.088545,995159.3396
P000816,HL00816,POL200008,3/28/2023,7552.53646,990367.107
P000818,HL00818,POL200009,6/9/2022,7638.461617,1024032.536
P000822,HL00822,POL200009,3/17/2021,6016.917057,1031876.229
P000823,HL00823,POL200008,2/13/2023,3666.88784,989854.3191
P000824,HL00824,POL200001,11/23/2021,9206.541883,1013974.956
P000826,HL00826,POL200009,5/22/2022,6461.187447,992655.178
P000827,HL00827,POL200008,7/15/2023,6427.616288,1001119.47
P000828,HL00828,POL200010,10/31/2023,7171.453239,1002016.364
P000830,HL00830,POL200006,1/6/2022,7691.563963,1016053.739
P000833,HL00833,POL200005,3/21/2021,8086.498975,1018276.803
P000836,HL00836,POL200002,12/28/2020,6614.592319,996333.2501
P000842,HL00842,POL200008,12/2/2022,7094.759549,1023970.36
P000853,HL00853,POL200009,6/22/2023,2987.218394,1020643.239
P000854,HL00854,POL200008,7/5/2023,6791.161716,1029101.775
P000856,HL00856,POL200010,3/5/2023,5307.426271,994839.3444
P000857,HL00857,POL200007,9/24/2020,5659.848729,1013909.449
P000862,HL00862,POL200017,10/4/2023,6223.3261,970059.5563
P000868,HL00868,POL200008,4/17/2023,9281.900823,1008105.401
P000872,HL00872,POL200008,10/8/2021,9988.287728,1006995.783
P000875,HL00875,POL200005,8/20/2022,5884.933906,1035093.303
P000876,HL00876,POL200008,4/10/2022,5050.346299,1000455.684
P000877,HL00877,POL200015,1/13/2024,9171.444287,988690.7665
P000878,HL00878,POL200009,2/4/2022,5612.483991,966449.4775
P000880,HL00880,POL200010,12/5/2023,7188.462911,1034183.746
P000881,HL00881,POL200004,6/13/2022,6958.721869,991593.8906
P000883,HL00883,POL200001,9/20/2022,8668.076839,994670.3947
P000885,HL00885,POL200008,2/15/2022,7576.587605,963472.2358
P000887,HL00887,POL200002,1/11/2021,7840.237109,995859.7084
P000888,HL00888,POL200016,9/29/2022,8891.823401,1034800.62
P000889,HL00889,POL200000,7/7/2021,7592.983407,1014489.697
P000892,HL00892,POL200006,3/23/2022,7949.151409,975345.4473
P000893,HL00893,POL200009,1/3/2023,8613.280026,963248.1305
P000895,HL00895,POL200010,4/1/2024,6910.764718,1033399.762
P000898,HL00898,POL200018,4/25/2017,9396.321185,978806.1709
P000900,HL00900,POL200000,1/6/2024,7741.138766,1054132.974
P000902,HL00902,POL200008,3/30/2022,6817.937865,983781.8317
P000904,HL00904,POL200006,8/3/2022,7405.263666,993012.3571
P000908,HL00908,POL200010,5/24/2021,8164.301385,1036697.579
P000910,HL00910,POL200000,10/30/2020,4773.221882,988033.8263
P000912,HL00912,POL200007,2/26/2021,6977.489356,1041278.104
P000914,HL00914,POL200008,6/8/2022,7015.082763,1030426.871
P000916,HL00916,POL200010,3/7/2024,6532.004736,995935.3097
P000917,HL00917,POL200011,4/25/2021,6338.490385,1005604.354
P000918,HL00918,POL200006,6/9/2023,7236.86694,957782.6454
P000920,HL00920,POL200001,11/30/2020,8939.659074,1020038.127
P000922,HL00922,POL200011,5/18/2023,6058.940026,1032164.831
P000925,HL00925,POL200011,12/10/2023,5058.192003,998943.5954
P000926,HL00926,POL200006,9/23/2021,6487.741046,1009145.506
P000927,HL00927,POL200015,8/21/2015,9778.755604,1011960.902
P000929,HL00929,POL200005,3/14/2024,6452.530157,980264.0784
P000930,HL00930,POL200006,10/29/2020,6961.991049,1016301.547
P000931,HL00931,POL200009,11/21/2022,7942.233089,992643.9238
P000933,HL00933,POL200010,5/6/2022,5303.33805,1000432.035
P000934,HL00934,POL200012,2/2/2024,6183.232537,983414.4993
P000937,HL00937,POL200004,6/29/2021,6543.802971,1010798.202
P000940,HL00940,POL200008,10/9/2022,7562.595735,985014.0633
P000942,HL00942,POL200008,12/16/2022,8804.114686,1016387.18
P000943,HL00943,POL200009,2/14/2023,7638.995939,1005393.482
P000944,HL00944,POL200010,3/1/2023,8962.584881,991992.284
P000945,HL00945,POL200008,9/23/2020,7405.292108,989412.188
P000948,HL00948,POL200009,12/31/2023,8871.711145,995448.1762
P000951,HL00951,POL200008,12/11/2023,7421.48372,993527.4603
P000952,HL00952,POL200012,10/23/2022,6176.823202,987585.6701
P000955,HL00955,POL200016,11/16/2021,6974.083791,1019446.161
P000965,HL00965,POL200008,8/6/2022,9659.158352,1023344.969
P000967,HL00967,POL200011,2/14/2022,5100.553391,982265.9359
P000969,HL00969,POL200008,9/19/2021,5759.781625,966696.4648
P000971,HL00971,POL200004,1/7/2023,6708.856399,1025999.458
P000972,HL00972,POL200010,1/29/2021,7856.368001,978728.2194
P000975,HL00975,POL200010,4/10/2021,5152.181513,1005626.611
P000978,HL00978,POL200008,6/5/2023,5680.897163,990988.8725
P000979,HL00979,POL200008,4/8/2021,8014.504198,1017693.31
P000989,HL00989,POL200009,3/20/2022,8206.39546,981937.6033
P000991,HL00991,POL200007,6/17/2022,5656.844338,981112.256
P000992,HL00992,POL200000,9/7/2020,9660.928033,963009.1428
P000994,HL00994,POL200012,2/8/2022,3956.260726,1005757.921
P001002,HL01002,POL200010,10/2/2020,7880.496308,995555.8637
P001003,HL01003,POL200007,1/7/2022,7803.824102,999106.3559
P001006,HL01006,POL200017,1/20/2023,7351.27677,986292.1844
P001008,HL01008,POL200012,9/21/2021,7168.322987,980702.2755
P001014,HL01014,POL200004,4/21/2022,6374.546269,1020892.519
P001016,HL01016,POL200011,1/17/2023,5958.084144,995599.7378
P001017,HL01017,POL200006,6/30/2023,6942.687712,1033212.37
P001020,HL01020,POL200006,8/21/2022,9350.601023,1054356.206
P001022,HL01022,POL200004,2/15/2023,9012.125735,1028512.92
P001023,HL01023,POL200012,8/25/2023,5875.812359,1041215.685
P001031,HL01031,POL200008,5/14/2023,8761.88763,977830.2655
P001034,HL01034,POL200017,3/21/2024,5423.824143,1026282.312
P001042,HL01042,POL200012,10/9/2020,5380.122983,1014021.734
P001043,HL01043,POL200007,3/26/2022,5139.026354,992765.6292
P001044,HL01044,POL200011,8/17/2023,9910.35472,999014.0881
P001048,HL01048,POL200011,11/26/2020,7321.662829,1010533.892
P001049,HL01049,POL200008,8/14/2022,6854.002371,976348.7713
P001050,HL01050,POL200006,1/18/2021,6278.571407,1022473.012
P001062,HL01062,POL200008,2/21/2022,7531.331081,1022806.274
P001067,HL01067,POL200012,3/17/2022,6759.788349,963129.5171
P001068,HL01068,POL200003,4/11/2023,6317.183179,987556.178
P001071,HL01071,POL200010,6/26/2022,6387.711646,970519.6546
P001074,HL01074,POL200001,5/2/2023,5594.029637,988095.9988
P001081,HL01081,POL200008,3/14/2024,5319.781986,1015298.806
P001083,HL01083,POL200017,9/6/2023,6562.645371,950094.14
P001085,HL01085,POL200010,7/18/2022,4558.946655,1009460.743
P001087,HL01087,POL200009,2/6/2021,5740.650752,1010550.672
P001093,HL01093,POL200005,8/29/2022,7142.079106,980395.574
P001094,HL01094,POL200005,1/14/2023,5348.397404,1006042.271
P001097,HL01097,POL200016,4/24/2018,6155.044268,998389.0037
P001098,HL01098,POL200006,8/14/2021,8371.165852,1005180.971
P001101,HL01101,POL200005,8/23/2023,8708.112184,982102.2127
P001106,HL01106,POL200000,8/6/2022,6146.690773,1015022.359
P001107,HL01107,POL200008,3/4/2022,9850.329851,999287.6801
P001109,HL01109,POL200012,11/12/2021,7496.484377,989417.3884
P001112,HL01112,POL200009,10/4/2023,4558.851131,986230.8374
P001116,HL01116,POL200009,9/20/2021,6447.366512,1007337.608
P001119,HL01119,POL200010,10/6/2020,8627.481239,988965.6475
P001120,HL01120,POL200003,5/13/2022,8515.73325,992851.4362
P001121,HL01121,POL200000,1/29/2021,5048.807085,1006910.921
P001123,HL01123,POL200017,10/15/2020,4098.300818,993873.156
P001135,HL01135,POL200006,2/24/2022,9453.625002,980644.93
P001137,HL01137,POL200008,6/30/2021,4661.948407,1034652.014
P001138,HL01138,POL200010,1/15/2023,10671.23447,999430.7202
P001139,HL01139,POL200017,12/10/2020,4339.460401,985502.689
P001140,HL01140,POL200009,8/29/2021,4036.76405,1014633.747
P001146,HL01146,POL200009,6/24/2023,6192.339406,970698.7849
P001147,HL01147,POL200006,2/6/2024,4623.836162,989300.1473
P001148,HL01148,POL200006,9/28/2023,8174.210154,1032794.813
P001150,HL01150,POL200008,10/22/2011,8688.894846,991302.7197
P001155,HL01155,POL200008,11/26/2020,4790.944827,1026465.224
P001157,HL01157,POL200008,6/18/2023,6067.650004,987696.467
P001162,HL01162,POL200005,2/3/2023,8211.926333,1002637.444
P001163,HL01163,POL200010,6/9/2021,5516.616236,1020322.125
P001165,HL01165,POL200012,12/7/2021,4168.96563,979705.6539
P001166,HL01166,POL200018,5/12/2021,6822.971933,938466.6076
P001167,HL01167,POL200008,5/6/2023,5824.931128,970280.508
P001168,HL01168,POL200012,1/27/2024,5435.226084,976319.7654
P001169,HL01169,POL200009,10/29/2021,7053.237465,965256.6875
P001172,HL01172,POL200000,6/11/2023,5669.496908,1040948.965
P001176,HL01176,POL200007,12/8/2020,5913.817414,958888.0653
P001178,HL01178,POL200008,7/13/2022,7858.316553,1001195.554
P001183,HL01183,POL200012,2/14/2023,2630.099786,947488.0727
P001186,HL01186,POL200009,2/28/2021,8161.442216,977898.0048
P001193,HL01193,POL200003,10/26/2022,6497.029063,982183.4398
P001196,HL01196,POL200012,6/5/2022,7369.187707,1009241.241
P001198,HL01198,POL200005,4/5/2023,8549.264243,1014665.792
P001200,HL01200,POL200002,9/4/2021,5661.249294,1021186.159
P001202,HL01202,POL200007,4/21/2022,7690.330249,1014469.078
P001205,HL01205,POL200005,5/22/2022,5507.973881,987896.8753
P001209,HL01209,POL200010,10/15/2023,7693.19687,997071.1539
P001214,HL01214,POL200010,11/25/2023,5942.324823,1016493.083
P001219,HL01219,POL200006,6/9/2021,5115.587922,993500.9718
P001220,HL01220,POL200018,9/28/2023,3703.389318,950682.5912
P001227,HL01227,POL200009,1/7/2022,7403.4563,1019925.919
P001228,HL01228,POL200008,12/19/2022,8375.446092,1002025.952
P001229,HL01229,POL200003,2/16/2024,4896.218205,966542.6456
P001231,HL01231,POL200017,4/13/2023,7741.969606,999066.2138
P001236,HL01236,POL200009,9/11/2023,6673.950739,958961.0618
P001238,HL01238,POL200011,11/23/2022,5998.547104,992496.117
P001245,HL01245,POL200006,6/24/2021,4782.988322,1033995.596
P001247,HL01247,POL200009,7/10/2023,6945.647854,987855.9145
P001253,HL01253,POL200016,6/22/2021,5426.972388,1016674.259
P001255,HL01255,POL200011,6/25/2022,6433.432446,981018.5448
P001257,HL01257,POL200003,6/30/2022,7046.314437,1005084.182
P001259,HL01259,POL200000,2/21/2022,8422.676168,1020691.586
P001266,HL01266,POL200010,5/11/2023,6344.386399,999124.0763
P001270,HL01270,POL200002,4/26/2021,7664.449257,1003179.862
P001272,HL01272,POL200008,3/1/2024,7276.419779,1011120.517
P001273,HL01273,POL200015,9/19/2021,7053.345381,1007511.731
P001288,HL01288,POL200012,10/22/2020,4900.18715,1000762.191
P001289,HL01289,POL200003,12/21/2023,5895.482555,1036929.634
P001290,HL01290,POL200008,1/4/2022,5260.539422,1005247.247
P001291,HL01291,POL200009,8/1/2021,6879.350667,989976.9752
P001292,HL01292,POL200012,6/13/2023,7800.690527,1023032.125
P001296,HL01296,POL200000,4/24/2021,9360.854115,1002690.091
P001301,HL01301,POL200002,12/24/2020,5013.319654,1002190.492
P001302,HL01302,POL200009,2/2/2021,8291.263072,1037276.418
P001303,HL01303,POL200010,12/18/2021,7659.76761,1007408.211
P001305,HL01305,POL200011,11/8/2020,4682.675088,988704.2611
P001306,HL01306,POL200007,5/1/2023,7041.583168,1021438.407
P001307,HL01307,POL200011,11/22/2020,5444.519043,1020511.778
P001308,HL01308,POL200008,8/5/2023,8190.870212,1004636.946
P001310,HL01310,POL200008,5/15/2021,5875.002836,1048578.989
P001311,HL01311,POL200001,9/20/2022,6726.232712,980789.2418
P001312,HL01312,POL200007,1/27/2023,6133.736583,983788.0338
P001313,HL01313,POL200002,7/11/2022,10561.00557,998365.8753
P001316,HL01316,POL200011,6/1/2023,7373.639639,1013522.278
P001317,HL01317,POL200007,11/26/2020,5013.192519,980980.1129
P001318,HL01318,POL200003,2/23/2022,7229.588936,972555.8182
P001320,HL01320,POL200009,2/26/2023,7794.033462,1002786.324
P001325,HL01325,POL200008,4/28/2021,8913.145644,1031656.921
P001328,HL01328,POL200008,10/6/2023,9271.796797,1019543.9
P001330,HL01330,POL200011,8/15/2021,7181.712672,1015936.694
P001334,HL01334,POL200008,1/30/2024,6581.753131,1017501.87
P001338,HL01338,POL200004,4/12/2021,5733.19074,984524.8613
P001346,HL01346,POL200010,7/9/2021,7537.676656,964370.8835
P001350,HL01350,POL200011,9/7/2021,6099.153908,999995.1799
P001351,HL01351,POL200005,11/20/2023,8750.008552,985177.2057
P001352,HL01352,POL200010,3/7/2023,7494.431559,1001392.955
P001354,HL01354,POL200009,2/23/2021,7386.568088,1034164.454
P001361,HL01361,POL200002,10/16/2023,6363.981671,1002129.541
P001363,HL01363,POL200018,7/9/2022,6015.68034,1006031.993
P001366,HL01366,POL200010,4/5/2023,7818.05244,1010067.505
P001368,HL01368,POL200003,10/19/2022,6277.44553,1053151.714
P001369,HL01369,POL200008,5/2/2022,6192.573578,975902.1772
P001373,HL01373,POL200011,6/21/2022,3353.19498,1015533.378
P001376,HL01376,POL200009,9/28/2020,6593.405734,1011407.822
P001383,HL01383,POL200005,11/7/2021,6483.501111,1005451.506
P001389,HL01389,POL200008,12/1/2023,7032.637999,1026370.269
